"endTime","artistName","trackName","msPlayed"
"2022-05-09 23:43","Anderson .Paak","Bubblin",1045
"2022-05-09 23:43","Travis Scott","ASTROTHUNDER",981
"2022-05-09 23:45","Pi’erre Bourne","Couch",137983
"2022-05-10 00:11","Future","PUFFIN ON ZOOTIEZ",135381
"2022-05-10 00:13","The Smiths","Heaven Knows I'm Miserable Now - 2011 Remaster",159658
"2022-05-10 05:17","Pusha T","Neck & Wrist (feat. JAY-Z & Pharrell Williams)",209314
"2022-05-10 05:17","Playboi Carti","dothatshit!",894
"2022-05-10 05:21","Pusha T","Neck & Wrist (feat. JAY-Z & Pharrell Williams)",209314
"2022-05-10 05:24","Playboi Carti","dothatshit!",184964
"2022-05-10 05:29","Kanye West","Jesus Lord",265990
"2022-05-10 05:29","Pop Smoke","For The Night (feat. Lil Baby & DaBaby)",1503
"2022-05-10 05:29","Lil Baby","Life Goes On",1269
"2022-05-10 05:32","Buckshot","Barn Owls",194613
"2022-05-10 05:32","Pop Smoke","Mood Swings (feat. Lil Tjay)",5888
"2022-05-10 05:32","Lil Yachty","T.D (Lil Yachty & Tierra Whack feat. A$AP Rocky & Tyler, The Creator)",970
"2022-05-10 05:36","Future","I'M ON ONE (feat. Drake)",236186
"2022-05-10 05:39","Frank Ocean","Godspeed",177922
"2022-05-10 05:42","Young Thug","Future Swag",165866
"2022-05-10 05:45","Sematary","Goin' Mordum",216315
"2022-05-10 05:48","Freddie Gibbs","Gang Signs (feat. ScHoolboy Q)",166840
"2022-05-10 05:54","Kanye West","No More Parties In LA",374413
"2022-05-10 05:57","Vince Staples","TAKE ME HOME",166829
"2022-05-10 06:00","BROCKHAMPTON","TOKYO",192126
"2022-05-10 06:04","JPEGMAFIA","Beta Male Strategies",198008
"2022-05-10 06:07","BROCKHAMPTON","BERLIN",199013
"2022-05-10 06:11","Benny The Butcher","Survivor's Remorse (feat. Rick Hyde)",221538
"2022-05-10 06:14","BROCKHAMPTON","CHAIN ON (feat. JPEGMAFIA)",201253
"2022-05-10 06:18","Denzel Curry","SIRENS | Z1RENZ [FEAT. J.I.D | J.1.D]",236106
"2022-05-10 06:22","Young Thug","pick up the phone",252256
"2022-05-10 06:27","BROCKHAMPTON","SWEET",274274
"2022-05-10 06:30","Pop Smoke","The Woo (feat. 50 Cent & Roddy Ricch)",201600
"2022-05-10 06:32","Jack Harlow","Dark Knight",135746
"2022-05-10 06:37","BROCKHAMPTON","BLEACH",273151
"2022-05-10 06:40","A$AP Mob","Feels So Good (feat. A$AP Rocky, A$AP Ferg, A$AP Nast & A$AP Twelvyy)",205266
"2022-05-10 06:47","Kendrick Lamar","Money Trees",386906
"2022-05-10 06:50","Kanye West","Gold Digger",207626
"2022-05-10 07:13","Unknown Artist","Unknown Track",177690
"2022-05-10 07:18","Kendrick Lamar","The Heart Part 5",332362
"2022-05-10 07:21","KIDS SEE GHOSTS","Cudi Montage",197000
"2022-05-10 07:25","Lil Uzi Vert","Leaders (feat. NAV)",194843
"2022-05-10 07:27","Tyler, The Creator","WUSYANAME (feat. Youngboy Never Broke Again & Ty Dolla $ign)",121572
"2022-05-10 07:30","Young Thug","With Them",197746
"2022-05-10 07:35","Rich Gang","Lifestyle",269693
"2022-05-11 02:56","A$AP Mob","Telephone Calls (feat. A$AP Rocky, Tyler, The Creator, Playboi Carti & Yung Gleesh)",32624
"2022-05-11 03:02","Kendrick Lamar","The Heart Part 5",332362
"2022-05-11 03:04","City Morgue","33rd Blakk Glass",150266
"2022-05-11 03:05","DaBaby","BOP",2026
"2022-05-11 03:05","Ecco2k","Peroxide",13256
"2022-05-11 03:08","Lil Uzi Vert","20 Min",220586
"2022-05-11 03:10","Westside Gunn","The Fly who couldn't Fly straight (feat. Tyler, The Creator)",105185
"2022-05-11 03:14","Tyler, The Creator","A BOY IS A GUN*",210253
"2022-05-11 03:17","Frank Ocean","Chanel",210285
"2022-05-11 03:20","Tyler, The Creator","Where This Flower Blooms (feat. Frank Ocean)",194933
"2022-05-11 03:24","JID","Off Da Zoinkys",208569
"2022-05-11 03:30","Young Thug","Floyd Mayweather (feat. Travis Scott, Gucci Mane and Gunna)",358506
"2022-05-11 20:41","Travis Scott","Oh My Dis Side (feat. Quavo)",8037
"2022-05-11 20:45","Future","I'M ON ONE (feat. Drake)",236186
"2022-05-11 20:47","Young Thug","Hot (Remix) [feat. Gunna and Travis Scott]",1056
"2022-05-11 20:47","Yo Gotti","Castro (feat. Kanye West, Big Sean, Quavo & 2 Chainz)",153201
"2022-05-11 20:52","Kanye West","Two Words",266213
"2022-05-11 20:54","Tay-K","Megaman",133000
"2022-05-11 21:37","Kanye West","POWER",240138
"2022-05-11 21:40","Future","I'M ON ONE (feat. Drake)",204885
"2022-05-11 21:46","Kendrick Lamar","The Heart Part 5",332362
"2022-05-11 21:46","Pusha T","Let The Smokers Shine The Coupes",618
"2022-05-11 21:46","Tyler, The Creator","IFHY (feat. Pharrell)",12694
"2022-05-11 21:49","Pusha T","Neck & Wrist (feat. JAY-Z & Pharrell Williams)",206826
"2022-05-11 21:49","Pusha T","Let The Smokers Shine The Coupes",2069
"2022-05-11 21:53","Future","KEEP IT BURNIN (feat. Kanye West)",207213
"2022-05-11 21:53","Future","I'M ON ONE (feat. Drake)",2910
"2022-05-11 21:56","Buckshot","Barn Owls",206470
"2022-05-11 21:58","City Morgue","THRESH",116960
"2022-05-11 22:02","Pusha T","If You Know You Know",202120
"2022-05-11 22:04","Denzel Curry","X-Wing",460
"2022-05-11 22:04","Young Thug","Family Don't Matter (feat. Millie Go Lightly)",72568
"2022-05-11 22:04","Denzel Curry","Ain't No Way [Feat. 6LACK, Rico Nasty, J.I.D, Jasiah, Kitty Ca$h]",510
"2022-05-11 22:05","Denzel Curry","Troubles [Feat. T-Pain]",70720
"2022-05-11 22:08","Bladee","Thee 9 Is Up",184026
"2022-05-11 23:33","Kendrick Lamar","The Heart Part 5",3200
"2022-05-11 23:33","Lil Uzi Vert","New Patek",280833
"2022-05-11 23:37","Future","I'M ON ONE (feat. Drake)",236186
"2022-05-11 23:39","Bladee","Chaos Follows",141574
"2022-05-11 23:43","Tay-K","M.... She Wrote",40233
"2022-05-11 23:43","Pusha T","Neck & Wrist (feat. JAY-Z & Pharrell Williams)",209314
"2022-05-12 00:00","Future","PUFFIN ON ZOOTIEZ",141568
"2022-05-12 00:04","A$AP Mob","Telephone Calls (feat. A$AP Rocky, Tyler, The Creator, Playboi Carti & Yung Gleesh)",3334
"2022-05-12 00:04","Future","PUFFIN ON ZOOTIEZ",172933
"2022-05-12 03:19","Lil Durk","What Happened To Virgil (feat. Gunna)",2560
"2022-05-12 03:23","Gunna","Banking On Me",11331
"2022-05-12 03:23","Gunna","P power (feat. Drake)",725
"2022-05-12 04:04","Future","I'M ON ONE (feat. Drake)",22016
"2022-05-12 04:04","Gunna","pushin P (feat. Young Thug)",119726
"2022-05-12 04:06","tana","off the leash! (feat. yvngxchris and Luisss)",121983
"2022-05-12 04:09","tana","off the leash! (feat. yvngxchris and Luisss)",165141
"2022-05-12 04:12","tana","off the leash! (feat. yvngxchris and Luisss)",192114
"2022-05-12 04:15","Drake","Free Smoke",174489
"2022-05-12 04:18","Future","PUFFIN ON ZOOTIEZ",172933
"2022-05-12 04:21","Offset","Ric Flair Drip (with Metro Boomin)",172800
"2022-05-13 00:24","Young Thug","Gain Clout",102526
"2022-05-13 01:18","Buckshot","Over The Hills",69057
"2022-05-13 01:20","Travis Scott","90210 (feat. Kacy Hill)",152778
"2022-05-13 01:26","Kendrick Lamar","The Heart Part 5",323317
"2022-05-13 01:29","Future","PUFFIN ON ZOOTIEZ",172933
"2022-05-13 01:30","Playboi Carti","New Tank",89741
"2022-05-13 01:33","Flying Lotus","Black Balloons Reprise",161971
"2022-05-13 01:35","Playboi Carti","Middle Of The Summer (feat. Red Coldhearted)",137026
"2022-05-13 01:38","Oliver Tree","Hurt",145147
"2022-05-13 01:40","BROCKHAMPTON","SISTER/NATION",125325
"2022-05-13 01:40","BROCKHAMPTON","SWEET",1173
"2022-05-13 01:40","Frank Ocean","Lens",810
"2022-05-13 01:44","Frank Ocean","Lens",227654
"2022-05-13 01:48","BROCKHAMPTON","SWEET",274274
"2022-05-13 01:52","Kendrick Lamar","Backseat Freestyle",212653
"2022-05-13 01:55","Playboi Carti","Sky",193234
"2022-05-13 01:59","Kanye West","Violent Crimes",215320
"2022-05-13 02:00","Flatbush Zombies","New World Order",56443
"2022-05-13 02:00","Lil Nas X","INDUSTRY BABY (feat. Jack Harlow)",10858
"2022-05-13 02:01","Jack Harlow","Nail Tech",71904
"2022-05-13 02:01","Jack Harlow","Parent Trap (feat. Justin Timberlake)",7776
"2022-05-13 02:02","Jack Harlow","Churchill Downs (feat. Drake)",9077
"2022-05-13 02:03","Jack Harlow","Dua Lipa",88405
"2022-05-13 02:08","tana","off the leash! (feat. yvngxchris and Luisss)",100960
"2022-05-13 04:07","Kendrick Lamar","United In Grief",255377
"2022-05-13 04:08","Kendrick Lamar","Purple Hearts",66636
"2022-05-13 04:11","Kendrick Lamar","N95",195950
"2022-05-13 04:15","Kendrick Lamar","Worldwide Steppers",203367
"2022-05-13 04:18","Kendrick Lamar","Die Hard",213622
"2022-05-13 04:19","Young Nudy","EA (feat. 21 Savage)",23610
"2022-05-13 04:22","Kendrick Lamar","Father Time (feat. Sampha)",214080
"2022-05-13 04:22","Kendrick Lamar","Count Me Out",1200
"2022-05-13 04:24","Kendrick Lamar","Rich - Interlude",103319
"2022-05-13 04:26","Kendrick Lamar","Silent Hill",5226
"2022-05-13 04:26","Kendrick Lamar","Mother I Sober (feat. Beth Gibbons of Portishead)",1130
"2022-05-13 04:26","Kendrick Lamar","Mirror",1493
"2022-05-13 04:26","Kendrick Lamar","Rich Spirit",69010
"2022-05-13 04:26","Kendrick Lamar","Mr. Morale",2111
"2022-05-13 12:02","Kendrick Lamar","Auntie Diaries",1280
"2022-05-13 12:02","Kendrick Lamar","Purple Hearts",469
"2022-05-13 12:02","Kendrick Lamar","Rich Spirit",187584
"2022-05-13 12:07","Kendrick Lamar","We Cry Together",341307
"2022-05-13 15:11","Kendrick Lamar","Purple Hearts",329295
"2022-05-13 15:11","Kendrick Lamar","Purple Hearts",16108
"2022-05-13 15:16","Kendrick Lamar","Count Me Out",283642
"2022-05-13 15:17","Kendrick Lamar","Savior",6826
"2022-05-13 15:17","Kendrick Lamar","Crown",55472
"2022-05-13 16:25","Googentog","Dick Fell Off (feat. Scar Sinatra)",12309
"2022-05-13 16:28","Sematary","Bleed A River",229219
"2022-05-13 16:29","Sematary","Scarecraw",10880
"2022-05-13 17:16","Kendrick Lamar","Savior",83114
"2022-05-13 17:20","Kendrick Lamar","Father Time (feat. Sampha)",222497
"2022-05-13 17:23","tana","off the leash! (feat. yvngxchris and Luisss)",192114
"2022-05-13 17:26","Kanye West","24",197898
"2022-05-13 17:29","SOB X RBE","Paramedic!",157616
"2022-05-13 17:34","Kendrick Lamar","The Heart Part 5",332362
"2022-05-13 17:38","Young Thug","Sin (feat. Jaden Smith)",202533
"2022-05-13 17:38","KIDS SEE GHOSTS","Reborn",10984
"2022-05-13 17:42","Rich Gang","Lifestyle",269693
"2022-05-13 17:46","Young Thug","With That (feat. Duke)",202533
"2022-05-13 17:49","Young Thug","Jumped Out the Window",204026
"2022-05-13 17:54","Young Thug","Family Don't Matter (feat. Millie Go Lightly)",295266
"2022-05-13 17:57","Post Malone","Goodbyes (feat. Young Thug)",174853
"2022-05-13 17:59","Juice WRLD","Bad Boy (with Young Thug)",88620
"2022-05-13 18:06","Young Thug","Killed Before",17760
"2022-05-13 18:07","Young Thug","pick up the phone",7818
"2022-05-13 18:39","Young Thug","Digits",1621
"2022-05-13 18:41","Buckshot","Over The Hills",148656
"2022-05-13 18:45","Dro Kenji","KILL CUPID",239984
"2022-05-13 18:48","Yeat","Poppin",167186
"2022-05-13 18:51","Bladee","Side by Side",136447
"2022-05-13 18:54","SAINt JHN","I Heard You Got Too Litt Last Night",197885
"2022-05-13 18:58","Denzel Curry","VENGEANCE | VENGEANCE [FEAT. JPEGMAFIA & ZILLAKAMI | JPEGMAF1A + Z1LLAKAM1]",240213
"2022-05-13 18:58","BROCKHAMPTON","ZIPPER",117
"2022-05-13 19:01","100 gecs","stupid horse (Remix) [feat. GFOTY & Count Baldor]",17473
"2022-05-13 19:01","Yeat","Doublë",170453
"2022-05-13 21:42","slowthai","BB (BODYBAG)",93483
"2022-05-13 21:43","Jack Harlow","First Class",56746
"2022-05-14 13:27","tana","off the leash! (feat. yvngxchris and Luisss)",73885
"2022-05-14 13:28","Kendrick Lamar","PRIDE.",50858
"2022-05-14 13:29","Kendrick Lamar","Father Time (feat. Sampha)",71104
"2022-05-14 13:30","Sematary","Bleed A River",67605
"2022-05-14 13:30","Turnabout","My Reaper",7061
"2022-05-14 13:31","Turnabout","Bolos",17663
"2022-05-14 13:36","Hackle","Dumbo",204650
"2022-05-14 15:43","Future","I'M ON ONE (feat. Drake)",236186
"2022-05-14 15:47","Future","VOODOO (feat. Kodak Black)",211133
"2022-05-14 15:50","Future","PUFFIN ON ZOOTIEZ",172933
"2022-05-14 15:53","Future","KEEP IT BURNIN (feat. Kanye West)",207213
"2022-05-14 15:57","Pusha T","Neck & Wrist (feat. JAY-Z & Pharrell Williams)",209314
"2022-05-14 15:59","Future","KEEP IT BURNIN (feat. Kanye West)",1237
"2022-05-14 15:59","Kendrick Lamar","The Heart Part 5",1205
"2022-05-14 15:59","Pusha T","Dreamin Of The Past (feat. Kanye West)",117070
"2022-05-14 15:59","Future","I'M ON ONE (feat. Drake)",6474
"2022-05-14 15:59","Future","PUFFIN ON ZOOTIEZ",2165
"2022-05-14 16:02","Playboi Carti","Die4Guy",17785
"2022-05-14 16:02","tana","off the leash! (feat. yvngxchris and Luisss)",192114
"2022-05-14 23:16","Kendrick Lamar","The Heart Part 5",1640
"2022-05-14 23:16","Young Thug","Family Don't Matter (feat. Millie Go Lightly)",55125
"2022-05-14 23:18","tana","off the leash! (feat. yvngxchris and Luisss)",143970
"2022-05-14 23:24","Kendrick Lamar","The Heart Part 5",332362
"2022-05-14 23:27","Future","PUFFIN ON ZOOTIEZ",172933
"2022-05-14 23:31","Pusha T","Neck & Wrist (feat. JAY-Z & Pharrell Williams)",209314
"2022-05-14 23:32","Vince Staples","Norf Norf",1510
"2022-05-14 23:32","Sematary","Murder Ride",60819
"2022-05-14 23:32","City Morgue","33rd Blakk Glass",1060
"2022-05-14 23:34","Westside Gunn","Bash money (feat. Lil Wayne)",147121
"2022-05-14 23:34","Buckshot","Over The Hills",1018
"2022-05-15 04:28","tana","off the leash! (feat. yvngxchris and Luisss)",15168
"2022-05-15 04:33","Electric Light Orchestra","Mr. Blue Sky",303373
"2022-05-15 04:36","The Beatles","Lady Madonna - Remastered 2015",136826
"2022-05-15 04:39","Queen","Don't Stop Me Now - Remastered 2011",209413
"2022-05-15 04:42","Bob Marley & The Wailers","Three Little Birds",180266
"2022-05-15 04:46","Smash Mouth","All Star",200373
"2022-05-15 04:48","The Turtles","Elenore",151306
"2022-05-15 04:51","Neil Diamond","Sweet Caroline",203573
"2022-05-15 04:54","Aretha Franklin","Respect",147600
"2022-05-15 04:58","Stevie Wonder","Sir Duke",232760
"2022-05-15 05:00","The Lettermen","Theme From ""A Summer Place"" - Remastered",125200
"2022-05-15 05:04","Wham!","Wake Me Up Before You Go-Go",231333
"2022-05-15 05:06","Chuck Berry","Johnny B. Goode",161560
"2022-05-15 05:09","The Turtles","Happy Together",176293
"2022-05-15 05:12","The Romantics","What I Like About You",175266
"2022-05-15 05:17","Billy Joel","We Didn't Start the Fire",255037
"2022-05-15 05:21","Kendrick Lamar","Count Me Out",283642
"2022-05-15 05:26","Unknown Artist","Unknown Track",300977
"2022-05-15 05:33","Kanye West","No More Parties In LA",374413
"2022-05-15 05:35","Quin Nfn","Talkin' My Shit",162819
"2022-05-15 05:38","boycityy","LABOR",140613
"2022-05-15 05:40","Yeat","Poppin",167186
"2022-05-15 05:44","Tyler, The Creator","Garden Shed (feat. Estelle)",223946
"2022-05-15 05:47","Westside Gunn","Free Kutter (feat. Jay Electronica)",169887
"2022-05-15 05:50","KIDS SEE GHOSTS","Cudi Montage",197000
"2022-05-15 05:55","Kanye West","Jail",297000
"2022-05-15 05:58","BROCKHAMPTON","STAR",161000
"2022-05-15 06:02","Young Thug","STS (feat. Strick)",219413
"2022-05-15 06:05","Benny The Butcher","Overall (feat. Chinx)",205639
"2022-05-15 06:08","A$AP Rocky","Babushka Boi",187105
"2022-05-15 06:14","Kanye West","The New Workout Plan",322800
"2022-05-15 06:18","Tyler, The Creator","Pothole (feat. Jaden Smith)",237000
"2022-05-15 06:21","Young Thug","Relationship (feat. Future)",215306
"2022-05-15 06:27","Kanye West","Off The Grid",339249
"2022-05-15 06:30","Pooh Shiesty","Back in Blood (feat. Lil Durk)",184489
"2022-05-15 06:33","Bladee","The Flag is Raised",179430
"2022-05-15 06:36","BROCKHAMPTON","SUNNY",170692
"2022-05-15 06:40","BROCKHAMPTON","GOLD",266000
"2022-05-15 06:43","Cochise","Hatchback",149145
"2022-05-15 06:46","Kanye West","Good Morning",195093
"2022-05-15 06:50","A$AP Mob","Telephone Calls (feat. A$AP Rocky, Tyler, The Creator, Playboi Carti & Yung Gleesh)",230920
"2022-05-15 06:54","Kanye West","FML",236120
"2022-05-15 06:57","Playboi Carti","Lean 4 Real (feat. Skepta)",177026
"2022-05-15 07:00","Jay Critch","Fashion (feat. Rich The Kid)",208597
"2022-05-15 07:04","Kanye West","Wouldn't Leave",205546
"2022-05-15 07:06","Earl Sweatshirt","Wool (feat. Vince Staples)",153120
"2022-05-15 07:10","Kanye West","24",197898
"2022-05-15 19:46","Chance the Rapper","Favorite Song",4249
"2022-05-15 19:46","Chance the Rapper","Favorite Song",105865
"2022-05-15 19:46","Pusha T","Neck & Wrist (feat. JAY-Z & Pharrell Williams)",510
"2022-05-15 19:48","Pusha T","Neck & Wrist (feat. JAY-Z & Pharrell Williams)",133723
"2022-05-17 06:01","Kendrick Lamar","Compton",24448
"2022-05-17 06:01","Kendrick Lamar","The Art of Peer Pressure",10176
"2022-05-17 06:01","Kendrick Lamar","Sing About Me, I'm Dying Of Thirst",4725
"2022-05-17 06:01","Kendrick Lamar","Backseat Freestyle",1610
"2022-05-17 06:01","Kendrick Lamar","Bitch, Don’t Kill My Vibe",5194
"2022-05-17 06:01","Kendrick Lamar","Sherane a.k.a Master Splinter’s Daughter",10528
"2022-05-17 06:02","Kendrick Lamar","Money Trees",4320
"2022-05-17 06:02","Kendrick Lamar","Poetic Justice",9056
"2022-05-17 06:02","Kendrick Lamar","good kid",11448
"2022-05-17 06:08","Kendrick Lamar","Swimming Pools (Drank) - Extended Version",9536
"2022-05-17 06:08","Kendrick Lamar","m.A.A.d city",350120
"2022-05-17 06:08","Kendrick Lamar","Sing About Me, I'm Dying Of Thirst",3978
"2022-05-17 06:08","Kendrick Lamar","Backseat Freestyle",0
"2022-05-17 06:08","Kendrick Lamar","Real",15786
"2022-05-17 06:09","Kendrick Lamar","N95",40000
"2022-05-17 06:09","Kendrick Lamar","LOVE. FEAT. ZACARI.",10666
"2022-05-17 06:09","Kendrick Lamar","Rich Spirit",9333
"2022-05-17 06:14","Kendrick Lamar","For Free? - Interlude",3200
"2022-05-17 06:14","Kendrick Lamar","Wesley's Theory",287360
"2022-05-17 06:18","Kendrick Lamar","Institutionalized",8085
"2022-05-17 06:18","Kendrick Lamar","King Kunta",200831
"2022-05-17 06:22","Kendrick Lamar","These Walls",286818
"2022-05-17 06:24","Kendrick Lamar","u",63751
"2022-05-17 06:27","Kendrick Lamar","Alright",219333
"2022-05-17 06:28","Kendrick Lamar","i",52593
"2022-05-17 06:32","Kendrick Lamar","i",231933
"2022-05-17 06:35","Kendrick Lamar","N95",1152
"2022-05-17 06:35","Kendrick Lamar","Bitch, Don’t Kill My Vibe - Remix",3108
"2022-05-17 06:37","Kendrick Lamar","United In Grief",109557
"2022-05-17 06:38","Kendrick Lamar","N95",89034
"2022-05-17 06:38","Kendrick Lamar","Crown",9600
"2022-05-17 06:39","Kendrick Lamar","Count Me Out",45056
"2022-05-17 06:41","Kendrick Lamar","Silent Hill",23306
"2022-05-17 06:41","Kendrick Lamar","Mother I Sober (feat. Beth Gibbons of Portishead)",15338
"2022-05-17 06:41","Kendrick Lamar","Mirror",5184
"2022-05-17 06:41","Kendrick Lamar","Mr. Morale",90581
"2022-05-17 06:45","Kendrick Lamar","N95",2506
"2022-05-17 06:45","Kendrick Lamar","United In Grief",235722
"2022-05-17 06:57","Kendrick Lamar","Count Me Out",70282
"2022-05-17 06:57","Kendrick Lamar","Rich Spirit",1504
"2022-05-17 06:58","Kendrick Lamar","Count Me Out",59551
"2022-05-17 06:58","Kendrick Lamar","United In Grief",47456
"2022-05-17 06:59","Kendrick Lamar","We Cry Together",17408
"2022-05-17 06:59","Kendrick Lamar","Rich Spirit",15658
"2022-05-17 07:00","Kendrick Lamar","Worldwide Steppers",11935
"2022-05-17 07:02","Kendrick Lamar","Crown",10666
"2022-05-17 07:06","Kendrick Lamar","Savior",163157
"2022-05-17 16:21","Tyler, The Creator","Sandwitches",12672
"2022-05-17 16:41","Pusha T","Neck & Wrist (feat. JAY-Z & Pharrell Williams)",213434
"2022-05-17 16:42","Little Simz","Woman",29097
"2022-05-17 18:52","Kendrick Lamar","United In Grief",80853
"2022-05-17 18:55","Kendrick Lamar","Savior",224466
"2022-05-17 19:54","Baby Keem","HONEST",100591
"2022-05-17 19:56","Toby Fox","Fallen Down (Reprise)",150545
"2022-05-17 20:01","Toby Fox","Ruins",76522
"2022-05-17 20:03","Toby Fox","Fallen Down (Reprise)",150545
"2022-05-17 20:05","Toby Fox","Another Medium",1546
"2022-05-17 20:05","Toby Fox","Ruins",92282
"2022-05-17 20:05","The Living Tombstone","It's Been So Long",27708
"2022-05-17 20:07","Toby Fox","Another Medium",142153
"2022-05-17 20:10","Toby Fox","Death By Glamour",134594
"2022-05-17 20:11","Toby Fox","Memory",75000
"2022-05-17 20:12","Toby Fox","Chill",56284
"2022-05-17 20:13","Toby Fox","Uwa!! So Holiday♫",30000
"2022-05-17 20:13","Toby Fox","Hopes And Dreams",62628
"2022-05-17 20:14","Toby Fox","Alphys",4166
"2022-05-17 20:14","Toby Fox","CORE",1471
"2022-05-17 20:14","Toby Fox","CORE",2240
"2022-05-17 20:14","Toby Fox","CORE Approach",3381
"2022-05-17 20:14","Toby Fox","Last Episode!",1098
"2022-05-17 20:14","Toby Fox","Oh My...",6113
"2022-05-17 20:14","Toby Fox","Oh My...",1440
"2022-05-17 20:14","Toby Fox","For The Fans",1173
"2022-05-17 20:14","Toby Fox","It's Showtime!",0
"2022-05-17 21:13","Kendrick Lamar","Savior",2474
"2022-05-17 21:13","Kendrick Lamar","N95",1983
"2022-05-17 21:13","Pusha T","Neck & Wrist (feat. JAY-Z & Pharrell Williams)",151381
"2022-05-17 21:13","Kendrick Lamar","United In Grief",7061
"2022-05-17 21:17","Kendrick Lamar","United In Grief",217258
"2022-05-17 21:20","Kendrick Lamar","N95",186389
"2022-05-17 21:30","Kendrick Lamar","Count Me Out",208234
"2022-05-17 21:33","Kendrick Lamar","Rich Spirit",202285
"2022-05-17 21:44","Bladee","Obedient",37693
"2022-05-17 21:46","Pusha T","Neck & Wrist (feat. JAY-Z & Pharrell Williams)",110770
"2022-05-17 21:46","Buckshot","In The Morning",37510
